"Code département";"Libellé département";"Code secteur";"Libellé secteur";"Code BV";"Inscrits";"Votants";"% Votants";"Abstentions";"% Abstentions";"Exprimés";"% Exprimés/inscrits";"% Exprimés/votants";"Blancs";"% Blancs/inscrits";"% Blancs/votants";"Nuls";"% Nuls/inscrits";"% Nuls/votants";"Numéro de panneau 1";"Nom candidat 1";"Prénom candidat 1";"Sexe candidat 1";"Nuance liste 1";"Libellé abrégé de liste 1";"Libellé de liste 1";"Voix 1";"% Voix/inscrits 1";"% Voix/exprimés 1";"Elu 1";"Sièges 1";"Numéro de panneau 2";"Nom candidat 2";"Prénom candidat 2";"Sexe candidat 2";"Nuance liste 2";"Libellé abrégé de liste 2";"Libellé de liste 2";"Voix 2";"% Voix/inscrits 2";"% Voix/exprimés 2";"Elu 2";"Sièges 2";"Numéro de panneau 3";"Nom candidat 3";"Prénom candidat 3";"Sexe candidat 3";"Nuance liste 3";"Libellé abrégé de liste 3";"Libellé de liste 3";"Voix 3";"% Voix/inscrits 3";"% Voix/exprimés 3";"Elu 3";"Sièges 3";"Numéro de panneau 4";"Nom candidat 4";"Prénom candidat 4";"Sexe candidat 4";"Nuance liste 4";"Libellé abrégé de liste 4";"Libellé de liste 4";"Voix 4";"% Voix/inscrits 4";"% Voix/exprimés 4";"Elu 4";"Sièges 4"
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2033";"1299";"435";"33,49%";"864";"66,51%";"424";"32,64%";"97,47%";"8";"0,62%";"1,84%";"3";"0,23%";"0,69%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"117";"9,01%";"27,59%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"170";"13,09%";"40,09%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"137";"10,55%";"32,31%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2034";"1582";"725";"45,83%";"857";"54,17%";"711";"44,94%";"98,07%";"7";"0,44%";"0,97%";"7";"0,44%";"0,97%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"176";"11,13%";"24,75%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"343";"21,68%";"48,24%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"192";"12,14%";"27,00%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2035";"1388";"555";"39,99%";"833";"60,01%";"534";"38,47%";"96,22%";"10";"0,72%";"1,80%";"11";"0,79%";"1,98%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"144";"10,37%";"26,97%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"240";"17,29%";"44,94%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"150";"10,81%";"28,09%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2036";"1306";"636";"48,70%";"670";"51,30%";"625";"47,86%";"98,27%";"4";"0,31%";"0,63%";"7";"0,54%";"1,10%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"206";"15,77%";"32,96%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"263";"20,14%";"42,08%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"156";"11,94%";"24,96%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2037";"1658";"815";"49,16%";"843";"50,84%";"790";"47,65%";"96,93%";"13";"0,78%";"1,60%";"12";"0,72%";"1,47%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"230";"13,87%";"29,11%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"400";"24,13%";"50,63%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"160";"9,65%";"20,25%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2038";"1519";"800";"52,67%";"719";"47,33%";"787";"51,81%";"98,38%";"6";"0,39%";"0,75%";"7";"0,46%";"0,88%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"209";"13,76%";"26,56%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"408";"26,86%";"51,84%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"170";"11,19%";"21,60%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2039";"1410";"612";"43,40%";"798";"56,60%";"594";"42,13%";"97,06%";"4";"0,28%";"0,65%";"14";"0,99%";"2,29%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"169";"11,99%";"28,45%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"239";"16,95%";"40,24%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"186";"13,19%";"31,31%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2040";"1587";"828";"52,17%";"759";"47,83%";"805";"50,72%";"97,22%";"15";"0,95%";"1,81%";"8";"0,50%";"0,97%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"244";"15,37%";"30,31%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"339";"21,36%";"42,11%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"222";"13,99%";"27,58%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2041";"1583";"756";"47,76%";"827";"52,24%";"740";"46,75%";"97,88%";"11";"0,69%";"1,46%";"5";"0,32%";"0,66%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"175";"11,05%";"23,65%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"381";"24,07%";"51,49%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"184";"11,62%";"24,86%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2042";"1587";"961";"60,55%";"626";"39,45%";"941";"59,29%";"97,92%";"12";"0,76%";"1,25%";"8";"0,50%";"0,83%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"246";"15,50%";"26,14%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"499";"31,44%";"53,03%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"196";"12,35%";"20,83%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2043";"1956";"1269";"64,88%";"687";"35,12%";"1226";"62,68%";"96,61%";"16";"0,82%";"1,26%";"27";"1,38%";"2,13%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"258";"13,19%";"21,04%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"711";"36,35%";"57,99%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"257";"13,14%";"20,96%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2044";"2043";"1208";"59,13%";"835";"40,87%";"1191";"58,30%";"98,59%";"6";"0,29%";"0,50%";"11";"0,54%";"0,91%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"311";"15,22%";"26,11%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"671";"32,84%";"56,34%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"209";"10,23%";"17,55%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2045";"2010";"1214";"60,40%";"796";"39,60%";"1195";"59,45%";"98,43%";"14";"0,70%";"1,15%";"5";"0,25%";"0,41%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"257";"12,79%";"21,51%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"679";"33,78%";"56,82%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"259";"12,89%";"21,67%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2046";"1721";"1082";"62,87%";"639";"37,13%";"1059";"61,53%";"97,87%";"10";"0,58%";"0,92%";"13";"0,76%";"1,20%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"233";"13,54%";"22,00%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"624";"36,26%";"58,92%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"202";"11,74%";"19,07%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2047";"1700";"992";"58,35%";"708";"41,65%";"972";"57,18%";"97,98%";"9";"0,53%";"0,91%";"11";"0,65%";"1,11%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"238";"14,00%";"24,49%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"552";"32,47%";"56,79%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"182";"10,71%";"18,72%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2048";"1931";"1239";"64,16%";"692";"35,84%";"1226";"63,49%";"98,95%";"5";"0,26%";"0,40%";"8";"0,41%";"0,65%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"255";"13,21%";"20,80%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"732";"37,91%";"59,71%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"239";"12,38%";"19,49%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2049";"2014";"1288";"63,95%";"726";"36,05%";"1269";"63,01%";"98,52%";"10";"0,50%";"0,78%";"9";"0,45%";"0,70%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"272";"13,51%";"21,43%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"755";"37,49%";"59,50%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"242";"12,02%";"19,07%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2050";"1756";"1210";"68,91%";"546";"31,09%";"1189";"67,71%";"98,26%";"10";"0,57%";"0,83%";"11";"0,63%";"0,91%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"203";"11,56%";"17,07%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"686";"39,07%";"57,70%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"300";"17,08%";"25,23%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2051";"1846";"1230";"66,63%";"616";"33,37%";"1199";"64,95%";"97,48%";"16";"0,87%";"1,30%";"15";"0,81%";"1,22%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"206";"11,16%";"17,18%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"638";"34,56%";"53,21%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"355";"19,23%";"29,61%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2052";"1329";"874";"65,76%";"455";"34,24%";"855";"64,33%";"97,83%";"11";"0,83%";"1,26%";"8";"0,60%";"0,92%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"185";"13,92%";"21,64%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"427";"32,13%";"49,94%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"243";"18,28%";"28,42%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2053";"1558";"1052";"67,52%";"506";"32,48%";"1031";"66,17%";"98,00%";"17";"1,09%";"1,62%";"4";"0,26%";"0,38%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"184";"11,81%";"17,85%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"552";"35,43%";"53,54%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"295";"18,93%";"28,61%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2054";"1665";"727";"43,66%";"938";"56,34%";"710";"42,64%";"97,66%";"10";"0,60%";"1,38%";"7";"0,42%";"0,96%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"236";"14,17%";"33,24%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"348";"20,90%";"49,01%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"126";"7,57%";"17,75%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2055";"1423";"629";"44,20%";"794";"55,80%";"594";"41,74%";"94,44%";"12";"0,84%";"1,91%";"23";"1,62%";"3,66%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"165";"11,60%";"27,78%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"278";"19,54%";"46,80%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"151";"10,61%";"25,42%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2056";"1402";"661";"47,15%";"741";"52,85%";"642";"45,79%";"97,13%";"12";"0,86%";"1,82%";"7";"0,50%";"1,06%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"120";"8,56%";"18,69%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"321";"22,90%";"50,00%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"201";"14,34%";"31,31%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2057";"1405";"879";"62,56%";"526";"37,44%";"861";"61,28%";"97,95%";"12";"0,85%";"1,37%";"6";"0,43%";"0,68%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"170";"12,10%";"19,74%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"439";"31,25%";"50,99%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"252";"17,94%";"29,27%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2058";"1775";"1141";"64,28%";"634";"35,72%";"1121";"63,15%";"98,25%";"8";"0,45%";"0,70%";"12";"0,68%";"1,05%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"242";"13,63%";"21,59%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"675";"38,03%";"60,21%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"204";"11,49%";"18,20%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2059";"1839";"1228";"66,78%";"611";"33,22%";"1201";"65,31%";"97,80%";"18";"0,98%";"1,47%";"9";"0,49%";"0,73%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"234";"12,72%";"19,48%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"743";"40,40%";"61,87%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"224";"12,18%";"18,65%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2060";"1414";"956";"67,61%";"458";"32,39%";"936";"66,20%";"97,91%";"12";"0,85%";"1,26%";"8";"0,57%";"0,84%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"155";"10,96%";"16,56%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"554";"39,18%";"59,19%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"227";"16,05%";"24,25%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2061";"1485";"921";"62,02%";"564";"37,98%";"907";"61,08%";"98,48%";"11";"0,74%";"1,19%";"3";"0,20%";"0,33%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"239";"16,09%";"26,35%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"494";"33,27%";"54,47%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"174";"11,72%";"19,18%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2062";"1518";"806";"53,10%";"712";"46,90%";"796";"52,44%";"98,76%";"5";"0,33%";"0,62%";"5";"0,33%";"0,62%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"247";"16,27%";"31,03%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"371";"24,44%";"46,61%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"178";"11,73%";"22,36%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2063";"1557";"711";"45,66%";"846";"54,34%";"694";"44,57%";"97,61%";"7";"0,45%";"0,98%";"10";"0,64%";"1,41%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"248";"15,93%";"35,73%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"318";"20,42%";"45,82%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"128";"8,22%";"18,44%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
"75";"Paris";"75056SR20";"Paris 20eme secteur";"2064";"1297";"807";"62,22%";"490";"37,78%";"795";"61,30%";"98,51%";"9";"0,69%";"1,12%";"3";"0,23%";"0,37%";"2";"DE LA ROCHEFOUCAULD";"Sophie";"F";"LFI";"LNPP 20";"LE NOUVEAU PARIS POPULAIRE 20e";"143";"11,03%";"17,99%";"";"5";"5";"PLIEZ";"Eric";"M";"LUG";"L20EAV";"Le 20e est à vous! Avec Eric Pliez et Emmanuel Grégoire L'union de la gauche et des écologistes";"478";"36,85%";"60,13%";"";"35";"8";"DIDIER";"François-Marie";"M";"LUD";"CP20";"CHANGER PARIS 20 AVEC FRANÇOIS-MARIE DIDIER ET RACHIDA DATI";"174";"13,42%";"21,89%";"";"5";"";"";"";"";"";"";"";"";"";"";"";""
